timestamp,SlurryPDI_kgpercm2g_ASide_G220PDI134046B,OxygenPDI_kgpercm2g_ASide_G220PDI134058B,SlurrySPMMagFlow_m3perh_G220FI133018A,CTSbased1ststagetemperature_oc_G220TY134703,Slurrypressure_kgpercm2g_ASide_G220PI134046A,OxygenFlowtoMixers_kgperh_ASide_G220FIC134333.MEAS,OxygenControlvalveSPPV_kgperh_ASide_G220FIC134333.SPT,OxygenPDI_kgpercm2g_ASide_G220PDI134058B_minus_SlurryPDI_kgpercm2g_ASide_G220PDI134046B
2023-03-13 10:44:00,0.9621608527817208,1.097915938037373,0.0506626276555357,0.692570502260449,0.8504326514700011,0.8004095056441642,0.1751163422352363,0.4192838870340948
2023-03-13 10:45:00,0.5089238635939249,0.6622484857989313,-0.0906736806548375,1.0599915220595877,0.4987089477531963,0.8388365626322336,0.188770455208948,0.410281073852242
2023-03-13 10:46:00,-0.096071570675541,0.1198178553359024,-0.0733690436223179,0.7718578926223845,-0.0082069149879892,0.8726659518753273,0.1995127761615131,0.4888160239293523
2023-03-13 10:47:00,-0.9862979869376376,-0.7106165538998451,-0.0471521475184842,0.0321754112485726,-0.7969827285863896,0.9064953411184468,0.2126314243223293,0.529667220154738
2023-03-13 10:48:00,-1.2363336828487144,-0.8248554175210988,-0.1949809122720526,-0.0991503810895807,-1.003221749892628,0.9403247303615664,0.2207498926915289,0.8166545586258215
2023-03-13 10:49:00,-1.8549515274083384,-1.1716649288169605,-0.089015567528907,0.0969621176504915,-1.5186451110126302,0.974154119604686,0.235912653892267,1.3781323266371517
2023-03-13 10:50:00,-2.448113065832657,-1.830806477712892,0.1586049583457281,0.2025400319773033,-2.1155590010281715,0.9999964015486102,0.2523185255926683,1.160360292922496
2023-03-13 10:51:00,-0.841116466155494,-0.7171012138116079,0.2020707849821947,1.393856791341881,-0.7476064267758428,0.9170140548462116,0.2687243972930695,0.1944464273327419
2023-03-13 10:52:00,1.2232553664291672,1.2108194132352017,-0.1373121285653838,1.7517295474744317,1.0338440129787891,-0.4808677081043659,0.0570260824873189,0.1048139173119489
2023-03-13 10:53:00,0.1615237905432814,0.2475873188275238,-0.0507758980252368,1.4403141312737235,0.0282842190612849,-0.4097543819029646,-0.1210676380425967,0.2164810773123112
2023-03-13 10:54:00,-0.759635139319231,-0.4711650288766495,0.0670944066727499,1.2993688928252356,-0.7265750311568148,0.084476773922659,-0.1128663005581079,0.5841198511989717
2023-03-13 10:55:00,-1.391981498069362,-0.8176963862734878,0.100289120253171,1.6930758311546237,-1.258117438686581,0.2887398729600491,-0.1046649630736421,1.176520760451544
2023-03-13 10:56:00,-1.466915798851934,-1.198020280912755,0.0976415070140516,1.9156283405517076,-1.2794507451209245,0.2746361451709677,-0.09836929556708,0.4612759866098287
2023-03-13 10:57:00,-1.6462487806214603,-1.1751306084100597,0.1747407988634494,2.2406008371236994,-1.5075600331356052,0.3172843241567157,0.2509362384221202,0.9098006547359276
2023-03-13 10:58:00,-1.9917034519950771,-1.6069360321932016,-0.1392507884696506,2.472544847383793,-1.70307449828251,0.7340651045236138,0.0313772634417706,0.6720179406522414
2023-03-13 10:59:00,-2.3588095960611244,-1.985842886922084,-0.0533105328191381,2.2603236916210614,-2.099498218347869,0.6502935609761766,-0.073380568778864,0.6044586048832714
2023-03-13 11:00:00,-2.447821157478673,-2.322986265468376,-0.0557270658927407,2.2785029185668124,-2.197769164246429,-0.1951060450348564,-0.0570646973638633,0.0202327525221513
2023-03-13 11:01:00,-2.516731072858525,-2.50083094394051,-0.063953696399795,1.842576031350172,-2.3026260422689933,-0.1993244445464925,-0.0407488259488854,-0.2395238246677107
2023-03-13 11:02:00,-2.5587072979552445,-2.4669993588435446,0.0302935930732095,1.9876711575963468,-2.3148499619687604,-0.2044552195061098,-0.0244329545339076,-0.06861628975382
2023-03-13 11:03:00,-2.5176030884226317,-2.418273069070675,-0.1809725630455595,1.556941763861944,-2.2458838272465647,-0.2089557296881456,-0.2559424592164839,-0.0464643765535033
2023-03-13 11:04:00,-2.64437344416874,-2.513017985127626,0.2472403197083362,1.447399603461992,-2.460630728140801,-0.2046325329844018,-0.1906379078525255,0.0137848812758383
2023-03-13 11:05:00,-2.7994439343026225,-2.729141315935065,0.0616541520845614,1.3287435264291594,-2.516053796234377,0.0981779210342294,0.02606384495188,-0.1445606134993673
2023-03-13 11:06:00,0.229475383220785,-0.6077501514639264,-0.0148088209037276,1.6775851213057071,0.0573397875465766,-0.2528997564662178,0.0423797163668578,-1.9136490712391845
2023-03-13 11:07:00,1.807626023497842,0.9660058541079316,0.0081949056079747,1.2454950354569994,1.496295051783533,-1.569280232898633,0.0586955877818357,-1.7508419619472966
2023-03-13 11:08:00,1.911564075294212,1.1161453937123316,-0.1308039592842129,0.9313372257032172,1.5747887460297685,-0.7293459250039214,-0.1975139952326003,-1.6324846284070398
2023-03-13 11:09:00,1.5555599370227993,1.1278643498427998,0.1407636983309007,0.8666909375616347,1.388503367281152,-0.6877076309149472,-0.1731843688952217,-0.8201619836933759
2023-03-13 11:10:00,1.325551497922543,0.8638331717018732,-0.0977039350764486,0.6109279902453963,1.1704585582208065,-0.6449907137868487,-0.0112788964247424,-0.9241419538641036
2023-03-13 11:11:00,2.1997037481012995,1.7156446163805104,0.2122022632339387,0.4172021271458008,1.8672531517516928,-0.6022737966587502,-0.1137793854210337,-0.8800488530379773
